file_number,event_number,ixn_number,true_ixn_number,cc,nprim,nsec,nneutron,nproton,npip,npim,npi0,mode,match
56.0,21,0,0,1,3,4,1,0,0,0,0,1,1
56.0,37,0,0,1,8,2,3,2,0,1,1,3,1
56.0,40,3,2,1,3,3,2,0,0,0,0,10,1
56.0,129,0,0,1,4,9,1,0,0,1,1,4,1
56.0,129,1,1,1,6,5,1,0,1,2,0,3,1
56.0,167,1,1,1,11,31,0,7,2,0,1,3,1
56.0,169,1,0,1,3,10,1,0,0,0,0,1,1
57.0,8,1,0,1,5,14,1,1,0,2,0,3,1
57.0,25,1,1,1,11,10,2,6,0,2,0,3,1
57.0,56,3,0,1,3,0,1,0,0,0,0,1,1
57.0,60,0,0,1,3,6,0,1,0,0,1,3,1
57.0,147,2,1,1,5,3,2,1,0,1,0,4,1
57.0,168,0,0,1,11,7,2,7,0,1,0,3,1
58.0,38,1,1,1,3,1,1,0,0,0,0,1,1
58.0,41,0,0,1,3,3,1,0,0,0,0,1,1
58.0,47,1,1,1,4,4,1,0,1,1,0,3,1
58.0,54,1,1,1,8,13,2,1,1,2,1,3,1
58.0,69,1,1,1,5,19,1,1,1,1,0,3,1
58.0,78,0,0,1,8,20,0,3,1,1,2,3,1
58.0,90,1,1,1,4,2,0,1,0,1,0,4,1
58.0,168,0,0,1,4,24,1,0,0,0,2,3,1
58.0,168,1,1,1,6,9,1,1,1,1,0,3,1
58.0,170,1,0,1,5,11,1,0,1,2,0,3,1
59.0,6,0,0,1,6,14,2,1,1,0,1,3,1
59.0,10,0,0,1,7,6,3,1,0,0,1,4,1
59.0,27,2,2,1,4,16,0,1,0,0,2,3,1
59.0,38,2,1,1,11,15,2,5,1,2,0,3,1
59.0,57,2,3,1,2,0,1,0,0,0,0,1,1
59.0,66,0,0,1,3,4,1,0,0,1,0,4,1
59.0,68,3,3,1,9,38,2,1,2,1,0,3,1
59.0,131,2,2,1,4,1,1,1,0,0,0,1,1
59.0,136,0,0,1,4,13,0,1,0,0,0,4,1
59.0,160,1,1,1,4,3,1,0,0,0,1,4,1
59.0,163,1,1,1,33,0,16,16,0,0,0,10,1
60.0,1,2,1,1,4,6,1,1,0,1,0,4,1
60.0,4,0,0,1,7,38,0,0,1,1,2,3,1
60.0,30,1,1,1,3,17,1,0,0,1,0,3,1
60.0,45,0,0,1,5,4,1,1,0,0,2,4,1
60.0,100,0,0,1,10,49,3,1,2,0,3,3,1
61.0,19,1,0,1,3,5,1,0,0,0,0,1,1
61.0,45,1,1,1,8,12,2,1,0,1,3,3,1
61.0,57,1,1,1,5,1,1,2,0,1,0,4,1
61.0,62,2,2,1,18,0,10,7,0,0,0,10,1
61.0,73,0,0,1,14,15,6,5,0,0,1,3,1
61.0,94,1,0,1,5,15,2,0,0,1,1,3,1
61.0,127,2,1,1,5,35,1,0,2,1,0,3,1
61.0,162,0,0,1,6,8,2,1,0,0,2,3,1
61.0,169,1,0,1,4,5,3,0,0,0,0,4,1
61.0,185,0,0,1,7,34,0,1,1,1,1,3,1
62.0,18,0,0,1,4,5,1,0,0,1,1,3,1
62.0,48,1,1,1,5,17,1,1,0,0,2,3,1
62.0,56,2,2,1,2,1,1,0,0,0,0,1,1
62.0,81,1,1,1,8,5,3,0,0,0,2,3,1
62.0,108,0,0,1,16,4,7,6,0,1,0,4,1
62.0,160,1,1,1,4,1,2,0,0,0,0,1,1
62.0,164,0,0,1,9,7,4,2,0,1,1,4,1
62.0,169,1,1,1,6,10,1,1,0,0,3,4,1
62.0,170,0,0,1,7,5,2,3,0,0,1,4,1
63.0,31,2,1,1,3,6,1,0,0,1,0,4,1
63.0,54,2,2,1,4,0,1,1,0,1,0,4,1
63.0,60,0,0,1,9,9,2,2,0,3,1,3,1
63.0,83,0,0,1,3,0,1,0,0,0,0,1,1
63.0,86,0,0,1,8,7,3,1,1,1,1,3,1
63.0,89,0,0,1,5,2,1,1,1,1,0,3,1
63.0,147,0,0,1,8,2,5,1,0,1,0,3,1
63.0,163,0,0,1,9,9,2,4,0,2,0,3,1
63.0,189,1,1,1,3,13,0,1,1,0,0,3,1
64.0,90,2,2,1,8,1,5,2,0,0,0,1,1
64.0,116,1,1,1,4,2,1,0,0,1,1,3,1
64.0,128,0,0,1,10,0,9,0,0,0,0,10,1
64.0,132,1,1,1,10,1,5,4,0,0,0,3,1
64.0,141,2,1,1,3,3,1,0,0,0,0,1,1
64.0,144,0,0,1,4,5,0,1,0,2,0,4,1
64.0,150,1,1,1,10,20,4,2,0,1,0,3,1
64.0,177,0,0,1,5,2,2,0,0,0,0,4,1
65.0,5,1,1,1,3,14,1,0,0,0,1,3,1
65.0,23,0,0,1,3,2,1,0,0,0,0,1,1
65.0,52,1,1,1,6,3,4,0,0,1,0,4,1
65.0,65,0,0,1,19,1,9,8,0,0,0,3,1
65.0,113,1,1,1,2,3,0,0,0,0,0,1,1
65.0,147,0,0,1,19,2,10,8,0,0,0,10,1
66.0,18,0,0,1,7,38,2,1,1,2,0,3,1
66.0,22,0,0,1,4,1,1,0,0,1,1,3,1
66.0,30,1,1,1,2,0,1,0,0,0,0,1,1
66.0,68,2,2,1,2,1,1,0,0,0,0,1,1
66.0,82,0,0,1,4,2,1,1,0,1,0,4,1
66.0,82,1,1,1,8,10,2,0,1,2,1,3,1
66.0,101,0,0,1,4,7,1,0,0,0,0,4,1
66.0,118,1,1,1,4,11,1,1,0,1,0,4,1
66.0,164,0,0,1,4,3,2,0,0,1,0,4,1
66.0,186,0,0,1,10,10,4,3,0,1,1,3,1
67.0,27,0,0,1,4,9,1,1,0,0,0,1,1
67.0,28,0,0,1,16,11,3,11,0,0,1,3,1
67.0,34,0,0,1,5,7,1,1,0,1,1,3,1
67.0,45,0,0,1,6,14,1,1,0,1,2,3,1
67.0,82,0,0,1,4,6,1,1,0,0,1,4,1
67.0,110,0,0,1,6,6,1,2,0,0,2,4,1
67.0,123,1,1,1,7,12,2,1,1,0,2,3,1
67.0,141,0,0,1,4,3,1,1,0,1,0,4,1
67.0,154,0,0,1,4,5,1,1,0,1,0,4,1
67.0,173,0,0,1,5,2,2,2,0,0,0,10,1
68.0,46,0,0,1,3,3,0,0,0,0,0,1,1
68.0,75,2,3,1,4,6,0,1,0,1,1,3,1
68.0,76,0,0,1,16,62,5,1,6,2,1,3,1
68.0,76,1,2,1,10,30,2,1,2,1,3,3,1
68.0,76,2,1,1,3,16,1,0,1,0,0,3,1
68.0,82,0,0,1,2,0,1,0,0,0,0,1,1
68.0,85,3,3,1,21,4,9,10,1,0,0,4,1
68.0,107,0,0,1,3,1,2,0,0,0,0,10,1
68.0,129,0,0,1,4,7,2,0,0,1,0,4,1
68.0,159,0,0,1,4,5,1,1,0,1,0,4,1
69.0,15,0,0,1,3,0,1,1,0,0,0,10,1
69.0,45,0,0,1,6,2,2,1,1,1,0,4,1
69.0,118,0,0,1,6,14,0,1,1,2,1,3,1
69.0,156,0,0,1,3,9,0,0,0,0,0,1,1
69.0,158,0,0,1,3,5,1,0,0,1,0,4,1
70.0,3,1,1,1,14,9,6,5,0,1,1,3,1
70.0,17,1,1,1,7,5,1,2,1,2,0,4,1
70.0,27,3,2,1,30,1,15,13,0,0,0,1,1
70.0,32,0,0,1,11,36,2,0,4,2,0,3,1
70.0,51,3,2,1,4,0,2,1,0,0,0,10,1
70.0,67,0,0,1,6,40,0,1,0,0,3,3,1
70.0,110,0,0,1,3,3,2,0,0,0,0,10,1
70.0,125,1,1,1,14,10,9,1,1,1,1,3,1
70.0,184,3,2,1,9,53,2,3,0,0,1,3,1
71.0,90,0,0,1,5,18,0,1,0,0,3,3,1
71.0,100,0,0,1,9,1,4,4,0,0,0,10,1
71.0,137,0,0,1,5,16,1,1,0,1,1,3,1
71.0,139,0,0,1,3,8,2,0,0,0,0,10,1
71.0,162,0,0,1,7,10,1,1,1,1,1,3,1
71.0,165,2,2,1,4,4,2,1,0,0,0,10,1
71.0,175,1,1,1,6,25,1,0,2,1,0,3,1
71.0,185,0,0,1,3,0,1,0,0,0,0,1,1
72.0,4,2,2,1,3,11,1,0,0,0,1,3,1
72.0,22,0,0,1,5,5,1,1,1,1,0,4,1
72.0,24,2,3,1,9,6,5,3,0,0,0,4,1
72.0,61,0,0,1,10,11,6,3,0,0,0,4,1
72.0,85,1,1,1,10,0,6,3,0,0,0,4,1
72.0,96,0,0,1,7,10,0,3,0,1,2,3,1
72.0,98,0,0,1,3,14,0,0,0,0,0,3,1
72.0,123,3,2,1,5,5,2,0,1,1,0,3,1
72.0,180,3,3,1,12,1,6,4,0,1,0,3,1
73.0,27,0,0,1,5,1,2,1,0,1,0,3,1
73.0,49,0,0,1,6,2,2,3,0,0,0,10,1
73.0,51,0,0,1,4,1,0,1,0,1,0,4,1
73.0,55,1,1,1,9,5,6,2,0,0,0,4,1
73.0,104,1,1,1,4,12,1,0,1,1,0,4,1
73.0,112,0,0,1,5,8,1,0,1,2,0,3,1
73.0,130,0,0,1,4,1,2,0,0,0,1,4,1
73.0,135,1,1,1,5,19,0,0,0,1,1,3,1
73.0,135,4,4,1,5,7,2,0,1,1,0,4,1
74.0,16,0,0,1,6,16,2,1,0,0,2,3,1
74.0,25,3,2,1,9,9,2,2,0,1,3,4,1
74.0,41,1,1,1,14,18,3,7,0,2,0,3,1
74.0,60,0,0,1,3,22,0,0,0,1,0,5,1
74.0,68,0,0,1,10,4,7,1,0,1,0,4,1
74.0,144,2,2,1,11,1,7,3,0,0,0,3,1
74.0,154,0,0,1,3,4,0,1,0,0,1,3,1
74.0,158,0,0,1,21,26,10,5,2,2,1,3,1
74.0,160,0,0,1,3,4,0,1,0,1,0,4,1
74.0,184,0,0,1,13,53,5,2,0,0,1,3,1
74.0,189,2,2,1,8,19,1,0,2,1,2,3,1
75.0,2,0,0,1,2,12,0,0,0,0,0,1,1
75.0,8,0,0,1,12,40,5,3,2,0,1,3,1
75.0,35,0,0,1,3,11,0,0,0,1,0,5,1
75.0,90,1,1,1,4,1,1,1,0,0,0,1,1
75.0,113,0,0,1,7,15,2,1,2,1,0,4,1
75.0,124,0,0,1,7,11,2,2,0,1,1,3,1
75.0,130,2,2,1,3,0,0,2,0,0,0,10,1
75.0,152,0,0,1,10,0,7,1,0,0,0,1,1
76.0,6,2,2,1,12,3,3,6,1,1,0,4,1
76.0,59,0,0,1,6,1,1,4,0,0,0,10,1
76.0,64,1,1,1,28,2,15,10,1,1,0,3,1
76.0,187,2,2,1,5,14,0,2,0,1,1,3,1
77.0,44,1,1,1,4,6,1,0,0,1,1,4,1
77.0,46,0,0,1,6,1,3,1,0,1,0,3,1
77.0,51,0,0,1,5,9,1,1,1,1,0,3,1
77.0,71,1,1,1,12,40,3,3,1,0,3,3,1
77.0,79,0,0,1,2,2,1,0,0,0,0,1,1
77.0,84,1,1,1,3,14,1,0,1,0,0,3,1
77.0,108,0,0,1,4,3,1,0,0,0,1,4,1
77.0,137,0,0,1,11,5,6,4,0,0,0,4,1
77.0,149,1,1,1,6,10,2,1,1,1,0,4,1
77.0,150,0,0,1,3,5,1,0,0,1,0,3,1
77.0,170,0,0,1,4,9,0,2,0,1,0,4,1
77.0,183,1,1,1,11,11,6,2,1,0,1,3,1
78.0,44,3,2,1,5,36,1,0,1,1,0,3,1
78.0,129,0,0,1,5,30,0,1,1,1,1,3,1
78.0,154,0,0,1,13,26,4,2,2,3,1,3,1
79.0,30,0,0,1,7,22,1,1,1,1,2,3,1
79.0,65,1,1,1,7,0,3,3,0,0,0,4,1
79.0,74,0,0,1,9,32,1,1,3,2,1,3,1
79.0,107,1,1,1,3,15,0,0,0,1,0,5,1
79.0,182,1,1,1,3,0,1,0,0,1,0,4,1
80.0,18,1,1,1,5,11,0,1,0,2,1,3,1
80.0,48,0,0,1,4,14,1,0,0,1,1,3,1
80.0,81,0,0,1,5,2,3,0,0,0,1,4,1
80.0,93,2,0,1,3,15,0,0,0,0,0,4,1
80.0,174,0,0,1,16,7,7,5,1,0,2,3,1
80.0,180,2,2,1,11,41,4,0,4,1,1,3,1
81.0,0,2,2,1,12,0,7,3,0,0,0,1,1
81.0,31,0,0,1,7,20,1,0,1,2,1,3,1
81.0,69,0,0,1,9,42,0,2,1,1,3,3,1
81.0,88,0,0,1,6,10,1,2,0,1,1,4,1
81.0,107,0,0,1,4,5,1,0,0,0,2,4,1
81.0,114,2,3,1,10,7,6,2,0,0,1,3,1
81.0,120,0,0,1,6,5,1,1,1,1,0,3,1
81.0,122,0,0,1,7,41,0,1,1,2,2,3,1
81.0,143,0,0,1,5,13,1,0,1,2,0,3,1
82.0,25,0,0,1,4,1,1,1,0,1,0,4,1
82.0,79,0,0,1,4,41,1,0,1,0,1,3,1
82.0,100,0,0,1,5,2,1,1,0,0,0,4,1
82.0,117,0,0,1,7,8,2,1,0,0,3,4,1
82.0,161,1,2,1,5,6,2,1,0,0,1,4,1
83.0,14,2,2,1,20,29,3,4,5,4,2,3,1
83.0,16,0,0,1,14,49,2,2,4,3,1,3,1
83.0,23,3,2,1,4,1,1,0,1,1,0,3,1
83.0,41,0,0,1,6,2,1,1,1,2,0,3,1
83.0,57,1,1,1,5,9,1,2,0,0,1,4,1
83.0,61,0,0,1,25,2,13,10,0,0,0,1,1
83.0,75,3,2,1,3,8,1,0,0,0,1,3,1
83.0,99,0,0,1,10,0,6,2,0,1,0,3,1
83.0,119,0,0,1,19,5,7,9,0,1,0,3,1
83.0,148,0,0,1,9,26,0,2,1,1,1,3,1
83.0,164,0,0,1,5,12,1,0,1,1,0,3,1
83.0,189,0,0,1,9,1,5,0,1,1,0,4,1
84.0,2,0,0,1,5,9,2,0,1,1,0,3,1
84.0,52,2,0,1,3,16,1,0,1,0,0,3,1
84.0,63,2,2,1,18,2,10,6,0,0,0,1,1
84.0,67,1,1,1,3,11,0,0,0,0,0,3,1
84.0,75,0,0,1,4,4,1,1,0,0,0,1,1
84.0,83,1,1,1,5,5,1,0,0,1,1,4,1
84.0,111,0,0,1,4,4,0,2,0,1,0,3,1
84.0,114,1,1,1,6,16,1,2,0,1,1,3,1
84.0,124,2,2,1,4,3,1,1,0,1,0,4,1
84.0,140,0,0,1,3,10,1,0,0,1,0,4,1
85.0,34,0,0,1,5,4,1,1,0,1,1,3,1
85.0,60,0,0,1,4,21,1,0,0,1,1,3,1
85.0,65,2,3,1,4,13,0,1,1,0,1,4,1
85.0,81,0,0,1,4,2,1,1,0,1,0,3,1
85.0,107,0,0,1,7,22,1,0,2,1,2,3,1
86.0,15,0,0,1,7,16,3,1,0,1,1,3,1
86.0,29,0,0,1,4,7,1,1,0,0,1,4,1
86.0,36,0,0,1,5,9,1,1,0,1,1,3,1
86.0,102,0,0,1,6,3,2,0,1,1,0,3,1
86.0,133,1,1,1,3,0,1,0,0,0,0,1,1
86.0,149,2,1,1,6,3,1,1,0,1,1,4,1
86.0,162,0,0,1,7,6,2,2,0,1,0,4,1
86.0,177,1,1,1,5,4,2,1,0,0,1,4,1
86.0,177,2,2,1,8,1,6,0,0,0,0,1,1
86.0,179,1,1,1,8,8,1,1,2,2,0,3,1
87.0,3,0,0,1,10,9,4,2,1,0,2,3,1
87.0,48,2,2,1,5,8,0,2,0,1,1,3,1
87.0,74,1,1,1,3,4,1,0,0,0,0,1,1
87.0,74,2,2,1,15,9,10,4,0,0,0,10,1
87.0,111,0,0,1,3,14,1,0,0,0,1,4,1
87.0,115,0,0,1,4,6,2,0,0,1,0,4,1
87.0,141,0,0,1,7,13,2,1,0,1,2,3,1
87.0,146,1,1,1,5,14,2,2,0,0,0,4,1
87.0,152,0,0,1,9,3,5,2,0,1,0,4,1
87.0,154,0,0,1,3,8,0,0,0,0,0,1,1
87.0,167,1,1,1,4,10,1,0,1,1,0,3,1
87.0,168,0,0,1,9,1,2,5,0,0,0,4,1
87.0,168,1,1,1,5,6,1,1,0,0,2,4,1
87.0,173,1,1,1,4,3,2,1,0,0,0,10,1
88.0,0,1,1,1,4,2,0,1,0,1,1,3,1
88.0,10,0,0,1,8,5,2,2,1,0,1,3,1
88.0,11,1,2,1,5,21,0,0,1,0,0,3,1
88.0,46,2,2,1,3,3,1,0,0,0,0,1,1
88.0,85,0,0,1,6,7,1,0,1,2,1,3,1
88.0,104,3,2,1,5,4,0,3,0,1,0,3,1
89.0,6,1,1,1,5,6,1,2,0,0,1,4,1
89.0,12,1,0,1,5,7,1,1,0,2,0,3,1
89.0,61,0,0,1,3,0,1,0,0,0,0,1,1
89.0,101,1,1,1,5,15,1,1,0,1,1,3,1
89.0,118,1,1,1,4,19,1,0,0,0,2,3,1
90.0,47,1,1,1,12,4,7,2,1,1,0,3,1
90.0,153,3,3,1,4,1,1,1,0,1,0,3,1
91.0,20,1,1,1,3,4,1,0,0,1,0,4,1
91.0,23,0,0,1,4,1,1,1,0,0,0,1,1
91.0,26,2,1,1,4,8,1,0,1,0,1,3,1
91.0,43,2,1,1,13,30,5,2,2,1,2,3,1
91.0,53,1,2,1,11,46,2,3,3,2,0,3,1
91.0,113,0,0,1,6,1,0,3,0,2,0,4,1
91.0,114,0,0,1,7,12,3,0,2,1,0,3,1
91.0,123,1,1,1,15,3,9,3,0,2,0,3,1
91.0,162,0,0,1,5,2,2,1,0,1,0,3,1
91.0,185,0,0,1,4,0,1,1,0,0,0,1,1
92.0,4,1,1,1,8,10,1,0,1,2,2,3,1
92.0,7,0,0,1,5,11,1,1,0,1,1,3,1
92.0,29,1,2,1,6,23,0,1,1,1,2,3,1
92.0,35,0,0,1,3,0,1,0,0,0,0,1,1
92.0,45,0,0,1,5,7,1,1,0,1,1,3,1
92.0,77,0,0,1,3,2,0,1,0,0,0,1,1
92.0,99,0,0,1,4,0,1,1,0,1,0,4,1
92.0,101,0,0,1,5,2,0,2,0,2,0,4,1
92.0,114,0,0,1,4,1,1,1,0,0,0,1,1
92.0,131,0,0,1,7,28,2,1,2,0,1,3,1
92.0,178,0,0,1,5,29,1,1,0,1,1,3,1
93.0,21,0,0,1,5,2,1,1,0,1,0,1,1
93.0,45,0,0,1,5,4,1,2,1,0,0,3,1
93.0,61,4,4,1,3,3,1,0,0,0,0,1,1
93.0,67,3,0,1,9,8,3,4,0,0,1,10,1
93.0,73,1,1,1,3,0,1,0,0,0,0,1,1
93.0,109,1,0,1,5,2,2,0,0,0,1,4,1
93.0,128,0,0,1,6,6,1,2,0,1,1,4,1
93.0,130,0,0,1,6,7,2,1,0,1,0,4,1
93.0,158,0,0,1,7,20,1,1,0,2,1,3,1
93.0,164,0,0,1,6,11,1,1,1,1,1,3,1
93.0,166,2,2,1,5,7,1,1,0,1,1,3,1
94.0,114,0,0,1,10,7,2,6,0,1,0,3,1
94.0,133,1,1,1,3,1,1,0,0,0,0,1,1
94.0,138,0,0,1,4,0,3,0,0,0,0,4,1
94.0,153,3,1,1,3,2,1,1,0,0,0,1,1
94.0,162,0,0,1,4,2,1,0,1,1,0,4,1
94.0,176,0,0,1,6,38,2,1,1,1,0,3,1
95.0,1,1,1,1,5,3,2,0,0,0,1,4,1
95.0,28,0,0,1,7,1,1,2,0,1,1,3,1
95.0,36,0,0,1,16,21,6,7,0,0,0,3,1
95.0,44,1,1,1,4,1,1,0,0,1,0,4,1
95.0,47,2,2,1,25,5,13,11,0,0,0,1,1
95.0,67,0,0,1,10,14,4,1,2,1,1,3,1
95.0,74,1,1,1,3,0,1,0,0,0,0,1,1
95.0,164,0,0,1,4,11,1,0,1,1,0,3,1
96.0,32,1,1,1,7,15,1,2,0,1,2,4,1
96.0,56,0,0,1,4,14,1,0,0,0,2,3,1
96.0,83,1,1,1,4,0,2,1,0,0,0,10,1
96.0,114,0,0,1,4,7,1,0,0,0,1,3,1
96.0,126,0,0,1,4,4,1,1,1,0,0,4,1
96.0,145,0,0,1,4,21,1,1,0,0,1,4,1
96.0,154,1,1,1,15,18,5,4,2,2,1,3,1
96.0,178,0,0,1,9,1,7,1,0,0,0,4,1
96.0,179,1,1,1,7,26,1,0,0,1,1,3,1
97.0,54,0,0,1,2,3,1,0,0,0,0,1,1
97.0,82,1,0,1,3,3,1,1,0,0,0,1,1
97.0,89,2,1,1,4,5,1,1,0,0,0,1,1
97.0,112,0,0,1,7,8,2,4,0,0,0,4,1
97.0,144,0,0,1,7,16,1,1,1,1,1,3,1
97.0,172,0,0,1,5,8,1,2,0,1,0,3,1
98.0,6,1,1,1,5,0,3,0,0,0,0,1,1
98.0,19,0,0,1,5,11,1,0,0,1,2,3,1
98.0,41,1,1,1,3,1,1,0,0,1,0,4,1
98.0,64,0,0,1,3,2,1,0,0,0,0,1,1
98.0,74,0,0,1,25,4,12,11,0,0,1,3,1
98.0,86,1,1,1,4,4,0,1,0,1,1,3,1
98.0,94,0,0,1,9,19,3,0,2,2,0,3,1
98.0,-1,0,0,1,7,12,2,0,0,0,4,3,1
98.0,146,0,0,1,4,3,2,1,0,0,0,10,1
98.0,170,0,0,1,3,2,1,0,0,0,0,1,1
99.0,51,1,1,1,6,2,2,2,1,0,0,3,1
99.0,67,0,0,1,4,7,1,0,0,1,1,3,1
99.0,82,0,0,1,3,16,1,0,0,0,1,3,1
99.0,140,1,1,1,2,3,1,0,0,0,0,1,1
100.0,11,0,0,1,7,21,0,2,0,3,1,3,1
100.0,61,1,0,1,4,9,1,2,0,0,0,10,1
100.0,136,1,1,1,6,12,2,0,1,1,1,3,1
101.0,26,0,0,1,7,3,2,1,1,1,1,4,1
101.0,29,2,2,1,5,3,3,0,0,0,1,4,1
101.0,39,3,3,1,4,3,1,1,0,1,0,4,1
101.0,43,1,1,1,15,2,9,4,0,1,0,4,1
101.0,64,0,0,1,3,2,1,0,0,0,1,4,1
101.0,68,0,0,1,3,3,0,0,0,0,0,1,1
101.0,76,0,0,1,9,27,2,3,1,1,1,3,1
101.0,84,1,1,1,6,24,0,1,1,2,1,3,1
101.0,137,0,0,1,9,37,2,2,2,0,2,3,1
101.0,143,1,1,1,4,4,3,0,0,0,0,4,1
101.0,163,0,0,1,3,2,1,0,0,0,0,1,1
101.0,168,1,1,1,15,52,2,3,3,4,0,3,1
102.0,18,2,2,1,4,5,1,0,0,1,1,3,1
102.0,29,0,0,1,3,13,0,1,0,1,0,3,1
102.0,59,0,0,1,4,4,2,0,0,1,0,4,1
102.0,83,0,0,1,14,1,7,5,0,1,0,3,1
102.0,109,0,0,1,5,25,2,0,0,0,0,3,1
102.0,114,2,2,1,19,6,8,9,0,1,0,4,1
102.0,118,1,1,1,4,7,0,1,0,1,1,3,1
102.0,133,0,0,1,7,9,1,2,1,2,0,4,1
102.0,156,0,0,1,16,42,10,1,2,1,1,3,1
102.0,169,3,2,1,4,8,2,1,0,0,0,10,1
103.0,33,0,0,1,3,14,1,0,0,1,0,3,1
103.0,37,2,2,1,25,2,13,10,0,1,0,4,1
103.0,85,0,0,1,4,11,1,0,1,1,0,3,1
103.0,108,2,2,1,2,2,1,0,0,0,0,1,1
103.0,113,0,0,1,11,1,7,2,1,0,0,3,1
103.0,122,0,0,1,34,2,20,13,0,0,0,4,1
103.0,138,1,1,1,5,14,1,1,0,1,1,4,1
103.0,142,0,0,1,7,8,1,1,1,2,1,3,1
103.0,158,0,0,1,12,3,4,6,0,1,0,3,1
104.0,11,0,0,1,4,9,1,0,1,1,0,3,1
104.0,87,0,0,1,8,17,0,1,2,2,2,3,1
105.0,8,0,0,1,9,7,5,2,0,1,0,4,1
105.0,17,0,0,1,6,23,2,0,2,0,1,3,1
105.0,34,1,1,1,5,1,2,2,0,0,0,4,1
105.0,42,0,0,1,6,11,0,2,0,0,1,3,1
105.0,69,0,0,1,3,2,0,1,0,0,0,1,1
105.0,95,0,0,1,13,11,6,5,0,1,0,3,1
105.0,99,3,3,1,6,9,2,1,1,0,1,3,1
105.0,102,0,0,1,4,6,2,0,0,0,0,1,1
105.0,121,1,0,1,3,4,1,0,0,0,0,1,1
105.0,126,0,0,1,4,1,3,0,0,0,0,10,1
105.0,157,1,1,1,3,14,1,0,1,0,0,3,1
106.0,46,0,0,1,5,6,1,1,0,1,1,3,1
106.0,63,2,2,1,7,3,3,1,0,0,2,3,1
106.0,165,0,0,1,5,22,1,0,1,1,0,3,1
107.0,88,0,0,1,10,5,4,2,0,0,2,3,1
107.0,95,1,1,1,3,2,0,1,0,1,0,3,1
107.0,118,2,2,1,8,10,1,0,2,1,2,3,1
107.0,149,0,0,1,5,10,0,2,0,1,1,3,1
107.0,166,1,1,1,4,2,1,1,0,0,0,1,1
108.0,32,1,1,1,6,9,1,1,2,1,0,3,1
108.0,39,2,0,1,5,20,2,0,1,0,1,3,1
108.0,110,0,0,1,8,19,3,1,1,1,1,3,1
108.0,112,1,1,1,5,6,2,0,0,1,1,4,1
108.0,116,0,0,1,5,5,1,0,1,2,0,3,1
108.0,148,1,1,1,4,22,0,0,0,0,1,3,1
108.0,154,0,0,1,6,6,2,1,0,0,1,4,1
109.0,0,1,1,1,4,1,2,1,0,0,0,10,1
109.0,19,1,2,1,3,3,0,0,0,0,0,1,1
109.0,111,1,1,1,5,2,2,1,0,1,0,3,1
109.0,120,0,0,1,8,4,1,5,1,0,0,4,1
109.0,175,1,1,1,4,8,0,1,0,1,1,3,1
110.0,7,0,0,1,5,4,0,2,0,2,0,3,1
110.0,22,0,0,1,14,1,7,6,0,0,0,10,1
110.0,25,0,0,1,4,10,1,0,0,0,2,3,1
110.0,45,1,1,1,3,18,1,0,0,1,0,3,1
110.0,65,0,0,1,5,14,0,1,0,1,1,4,1
110.0,69,0,0,1,6,8,2,1,0,1,1,3,1
110.0,89,0,0,1,3,1,1,0,0,1,0,4,1
110.0,108,2,2,1,4,1,2,0,0,1,0,4,1
110.0,142,0,0,1,6,5,1,1,2,1,0,3,1
110.0,176,0,0,1,9,11,2,2,1,2,1,4,1
111.0,56,0,0,1,7,24,1,0,2,1,1,3,1
111.0,61,0,0,1,4,1,1,1,0,1,0,4,1
111.0,114,1,2,1,7,8,4,2,0,0,0,4,1
111.0,118,2,2,1,3,0,0,1,0,1,0,4,1
111.0,155,0,0,1,5,2,1,2,0,1,0,3,1
112.0,48,0,0,1,7,13,2,0,0,0,4,3,1
112.0,53,0,0,1,5,4,2,1,0,0,1,4,1
112.0,63,1,1,1,12,15,5,2,0,1,2,3,1
112.0,63,3,0,1,5,1,3,0,0,0,0,1,1
112.0,85,0,0,1,2,0,1,0,0,0,0,1,1
112.0,87,2,2,1,7,8,1,2,1,2,0,4,1
112.0,143,0,0,1,3,0,1,0,0,0,0,1,1
112.0,173,0,0,1,9,13,3,0,1,1,3,3,1
113.0,4,1,0,1,3,1,1,0,0,0,0,1,1
113.0,30,0,0,1,5,2,2,1,1,0,0,4,1
113.0,49,4,3,1,3,3,2,0,0,0,0,10,1
113.0,52,0,0,1,9,25,6,0,0,0,0,3,1
113.0,71,0,0,1,7,3,0,6,0,0,0,4,1
113.0,76,3,5,1,2,1,1,0,0,0,0,1,1
113.0,111,2,2,1,3,2,2,0,0,0,0,10,1
113.0,117,2,2,1,2,0,1,0,0,0,0,1,1
113.0,122,4,3,1,4,5,1,1,0,1,0,4,1
113.0,123,0,0,1,7,2,4,0,0,1,0,4,1
113.0,125,0,0,1,6,11,1,2,0,1,1,4,1
113.0,145,5,3,1,5,1,2,1,0,0,1,4,1
113.0,156,0,0,1,3,6,0,1,0,0,1,4,1
113.0,174,1,1,1,4,2,2,1,0,0,0,10,1
114.0,4,1,0,1,5,20,1,1,1,1,0,3,1
114.0,10,1,1,1,4,1,1,1,0,0,0,1,1
114.0,25,0,0,1,8,3,5,1,0,1,0,4,1
114.0,34,1,0,1,11,7,7,2,0,0,1,3,1
114.0,46,4,3,1,2,1,1,0,0,0,0,1,1
114.0,49,0,0,1,12,18,2,2,1,3,3,3,1
114.0,91,0,0,1,5,1,2,1,0,1,0,4,1
